素材id,视频名称,视频链接,投放情况,审核建议,素材评估,关联在投单元数,标签,消耗,展示数,点击数,点击率(%),平均点击单价(元),平均千次展现费用(元),转化数,转化成本,转化率(%),深度转化次数,深度转化成本,深度转化率(%),回访-加为好友(计费时间),回访-高潜成交(计费时间),回访-信息确认(计费时间)
"	7665676211757416511",0723-瑞晨引流-4c.mp4,https://video-cn.oceanengine.com/ba0411c85c4d80df66f7548e1b9a0777/6a754532/tos-cn-ve-51/oUfAeRHJHuTAQzqefMbIIrHZtEsVfArYSgHjs8?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1078&bt=1078&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1NzQ0aTk4aTw2NzM7Ojg3QGkzaWx5aG86Znk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMV5fMWBiM19iMTM1L2JfMGEjL2pycWFhZmllYS0tZDAwc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,8,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7660843614075912233",0710-引导-嘉丽-2.mp4,https://video-cn.oceanengine.com/5760a0b51165427fa0804650c0ec5c33/6a75453c/tos-cn-ve-51/d1f06a0013f141c4954486e6fb878d58?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1729&bt=1729&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1PDk4ZGg3NjM1ZmhlZWU4QGlqajdsNWtvZGY8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMmM2YjItYF5fMTUwM2BfYWEjYGNtNnFnZmU1YS0tZDAvc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,6,--,2.43,149,7,4.7,0.35,16.31,0,0,0,0,0,0,0,0,0
"	7665169608501805082",0721-引流-魏怡- 7.mp4,https://video-cn.oceanengine.com/0b40d99d5a87b5da2b4d61f6b833d211/6a75453d/tos-cn-ve-51/oIaRlQSC4IKzLpE9mI3WQw5CtUXTVEdgAMMAX?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1515&bt=1515&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGYzOzVmMzNnaWg0NDk3NTg8QGlqZTgzPG86azw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYTQwLjU2M15jMTJhMDNjLWEjXzNrMmFhXmJkYS0tZDAwc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0.01,3,0,0,0,3.33,0,0,0,0,0,0,0,0,0
"	7665169497810206729",0721-引流-魏怡-10.mp4,https://video-cn.oceanengine.com/b6382be0bbe8bd7028db902c258178fe/6a75453f/tos-cn-ve-51/ow0GLCieSGT8eZ6gIQD2IeXLalwcUEAW1B4bAq?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1132&bt=1132&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6PGk6OTY7OTtnOTRnOmg3QGlqeDhsbjlyazw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYC1iMi0tXjU0MV9fNV40YmEjX2xuczJkY2JkYS0tZDBhc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,4,--,0.03,9,0,0,0,3.33,0,0,0,0,0,0,0,0,0
"	7664453202381930523",0718瑞晨引流-22.mp4,https://video-cn.oceanengine.com/86d7f2e6d363a84dc436ef32758c8920/6a754538/tos-cn-ve-51/oUxfm1DqLiJ7BQtmgAIgqBFI4itQitQagBmAm6?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=657&bt=657&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoOjM2ODs5ZGY0NjkzNmhoQGlqbzdrM286dm48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMTJhYjAxY182MTIuMzYwY2EjNi4zbmFhLzJjYS0tZDBhc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,8,--,0.08,8,0,0,0,10,0,0,0,0,0,0,0,0,0
"	7666006376167833619",推送视频_0723-国星引流修改-8.mp4,https://video-cn.oceanengine.com/9b369b6a892f660fa3dc95e68636145f/6a75452e/tos-cn-ve-51/oMDefxQgDQAa22y2rJN9nYROyA1hABvIJQiqFG?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=379&bt=379&cs=0&ds=6&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpZTczNGVlaTtkODs4ZTU8QGlqeHZuPG86Zmw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMDBjMV8xYzVfMV8xYV8uYmEjcTZxbGFhXi1lYS0tZDAwc3M%3D&btag=40000e00008000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,3,--,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453147700690954",0718瑞晨引流-18.mp4,https://video-cn.oceanengine.com/217c5f11d28cac2a2f02a7f1847c749d/6a75452d/tos-cn-ve-51/oEeD2AAa3Q7v6NggqUDX7LI0D4Qv1RbBDxWqyf?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1546&bt=1546&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1OjxkaGZkNmc1Ojc4N2Q4QGkzd3dlZW86dW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXzMyMzA0MDViMTAuYDUxL2EjcmsycWFhbjJjYS0tZDAwc3M%3D&btag=40000e00008000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,2,--,0.25,33,4,12.12,0.06,7.58,0,0,0,0,0,0,0,0,0
"	7661187006646501412",微信视频2026-07-11_163704_323.mp4,https://video-cn.oceanengine.com/18284044c827437a6760ea7a06441145/6a75453f/tos-cn-ve-51/b915b5c8144b4c9c9167b095ed5cd073?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1021&bt=1021&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0aTQ6OzpnZWhnNzU2OzU3QGlqZ2t0ZWtvNjM8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMS8vYmE2Nl4zMWAzYmMwM2EjYWwycXFnXi82YS0tZDAvc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,9,--,1.81,38,2,5.26,0.91,47.63,0,0,0,0,0,0,0,0,0
"	7666006380580782143",推送视频_0723-国星引流修改-5.mp4,https://video-cn.oceanengine.com/574198f73b19103a6ea8f0de4c56720d/6a75452f/tos-cn-ve-51/oAaMIQL9qI3zlmEbmIFWQgvMtUNvZBdjAoFAg?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=952&bt=952&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoZjo2ZDc4PGZpPDppOzhoQGlqOHh5OW86Zmw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLmItMV8uLzY2MV8vNmIuLmEjM3Nhb2FhXi1lYS0tZDAvc3M%3D&btag=40000e00008000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,9,--,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7662230360634556454",0713-引导-嘉丽-3.mp4,https://video-cn.oceanengine.com/47ed9aaf1454bf84227fff09d5eb7ac8/6a754545/tos-cn-ve-51/oYK6Qxi9t16GIQsPtUbeZBh4AqDIKEmVrohAQg?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=773&bt=773&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY5aDpmOGVoaGhlNTozaTxoQGkza2t4O2tvd3U8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYTAvNTYyY19eMTJfLV9iYmEjMWtmYHFnL19eYS0tZDAwc3M%3D&btag=40000e00018000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,首发,8,--,7.3,399,9,2.26,0.81,18.3,0,0,0,0,0,0,0,0,0
"	7662230321010311219",0713-引导-雅迪-2-改.mp4,https://video-cn.oceanengine.com/95c97050c5fb0b0e3acb179cce9fe8e7/6a75454e/tos-cn-ve-51/oQsmfOEVdhDCAQ4EAQKv9RAhQrIzhE93AtK1tB?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=759&bt=759&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0ZzRkZ2VlN2hkNjc3aTk6QGlqbXY7aGtvdXU8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMzVhNi8vX18wMTIuNDYyMWEjazZfaHFnZl9eYS0tZDAvc3M%3D&btag=40000e00018000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,"首发,优质",13,--,1.07,37,1,2.7,1.07,28.92,0,0,0,0,0,0,0,0,0
"	7664453113454542899",0718瑞晨引流-16.mp4,https://video-cn.oceanengine.com/af75f064d898c184ca89c30f58d2d091/6a75452c/tos-cn-ve-51/oARqQhNCDu1Xxfs2TQaLuQsxAqCPIgBs0egNVA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1159&bt=1159&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0aGRkOGZnODk6Ojs3NmQzQGlqeWtuZW86dW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLWNeLS4yL18yMTJhNTI2Y2EjXmRzL2FhZjJjYS0tZDBhc3M%3D&btag=40000e00008000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,5,--,0.02,8,1,12.5,0.02,2.5,0,0,0,0,0,0,0,0,0
"	7662229404613869595",0713-浩正瑞晨引导-7.mp4.mp4,https://video-cn.oceanengine.com/3dc70b4e9a5be397495f87dae61f3959/6a75455f/tos-cn-ve-51/oojVGiqsXcmGQEDIWAe1Atp4QHhOIgzZqtKBan?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1130&bt=1130&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoZmU1NDg1NzM3ODxnNmY4QGlqNnM6OmtvNnU8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMWM1XzItXjYtMTEvMy0wNGEjMGktZXFnXl5eYS0tZDAwc3M%3D&btag=40000e00028000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,4,--,5.88,211,10,4.74,0.59,27.87,0,0,0,0,0,0,0,0,0
"	7666044290755264575",0723-魏怡-1-改.mp4,https://video-cn.oceanengine.com/fe1e53fac5155fd047928734b6681a8c/6a754536/tos-cn-ve-51/o8TzQCSuUaAvesDdRftYANqgrDygkBuYITIgH7?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=675&bt=675&cs=0&ds=6&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmO2QzNTw6ZmhpOTc8ZmhmQGlqbDpvZm86ZHk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLS82Xi4tLl81MTM1YjAuLWEjMWZlX2FhL2dlYS0tZDAvc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,--,5,--,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7660371924531937316",0708-引导-嘉丽-2.mp4,https://video-cn.oceanengine.com/1f84c2c424870f8b4a9188ca78143fc9/6a75453a/tos-cn-ve-51/ogpaDTeZNDjVbuE4NgAxKRyTgAAqbLxW5veA6B?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1689&bt=1689&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZnZzo5OzszOjlnNDw2aDs7QGkzcHU1NWtvZWs8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNWEzL2M1L15eMWMtLjVjYmEja2EzbHFnbms0YS0tZDAwc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,29,--,0.55,27,0,0,0,20.37,0,0,0,0,0,0,0,0,0
"	7660371884819709994",0709引导-小敏-3-1.mp4,https://video-cn.oceanengine.com/1313b9e832623180c00e54cb0711f7fb/6a75453a/tos-cn-ve-51/oQCICOsEIAQ1XVJqyGehPABcL93CBBAg4A4mQm?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=729&bt=729&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8PDVoZTNmOzdpOzc4OTRpQGlqNTxmOWtvZWs8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYWIvMGNiMl40MTY2NDItM2EjMmxkZHFnbms0YS0tZDAvc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,10,--,20.86,971,27,2.78,0.77,21.48,3,6.95,11.11,0,0,0,0,1,0
"	7663055816350859274",0716-引流瑞晨-6.mp4,https://video-cn.oceanengine.com/3ac8f4c81812572ba0cf83375ce6ef8c/6a75452d/tos-cn-ve-51/ocFWNgOR1yMTKBkpg2R3AxAMSalpIqADfo4Nei?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1608&bt=1608&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmODg4M2Q2aGg3ZTU4MzM6QGkzZGxwZG86bWQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLzBiLzAzYjVeMWJiLS9iNWEjYzZnMWFhZjZgYS0tZDBhc3M%3D&btag=40000e00008000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,13,--,3.48,273,12,4.4,0.29,12.75,0,0,0,0,0,0,0,0,0
"	7660843598484979755",0710-引导-嘉丽-1.mp4,https://video-cn.oceanengine.com/a2691726fb3c690aa857cffb2f84b08a/6a75453a/tos-cn-ve-51/oEiUxVeqDZeDIokdpgqg6BWhQ3NMAMo8KADG7b?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1057&bt=1057&cs=0&ds=3&ft=J9ThAGkHH_Myq8Zncej_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY2ZTo7ZjQ4Zzc8OzU3NDY6QGkzaHFkaWtvZGY8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYC02LzReYDZhMWEtMmJeNmEjczVvXnFnZmU1YS0tZDAwc3M%3D&btag=40000e00010000&dy_q=1785897507&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=202608051038251DFAD3CECC48BE918EBD&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,--,2,--,2.1,119,2,1.68,1.05,17.65,0,0,0,0,0,0,0,0,0
