素材id,视频名称,视频链接,投放情况,审核建议,素材评估,关联在投单元数,标签,消耗,展示数,点击数,点击率(%),平均点击单价(元),平均千次展现费用(元),转化数,转化成本,转化率(%),深度转化次数,深度转化成本,深度转化率(%),回访-加为好友(计费时间),回访-高潜成交(计费时间),回访-信息确认(计费时间)
"	7667905857796505609",推送视频_0729-瑞晨浩正引流素材-13.mp4,https://video-cn.oceanengine.com/45cb1f14a5a1f170252529e848a27700/6a79c3a3/tos-cn-ve-51/ooKp4ZQNUAIBrf9bQtm1cCAq4dghWB0u0OCEkn?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=742&bt=742&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZnMzdpZDw4OGVoZ2lkaWY5QGkzc2Q6Om86cnc8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYl5iMTAwX181MTJeMjY2YWEjaXAubmFhXnNoYS0tZDAwc3M%3D&btag=80000e00018000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,首发,2,--,0.4,10,0,0,0,40,0,0,0,0,0,0,0,0,0
"	7663465017547587620",0717-引导-嘉丽-5.mp4,https://video-cn.oceanengine.com/14be1d362529905a1106a35a9c6ab0b7/6a79c396/tos-cn-ve-51/oApQToGrEIzw90GUPIadAatTYLWJQGlkxndAY?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=2945&bt=2945&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoZWc1ZDc3aTw8MzU7OTZkQGkzd3NsZW86azQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXzNgLzNiXzU0MTZhXzEtL2EjXjQ1NGFhbmVhYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,2,--,0.11,9,0,0,0,12.22,0,0,0,0,0,0,0,0,0
"	7664925388346507310",0720-浩正引导-5.mp4,https://video-cn.oceanengine.com/3b953807f0b103ced895bebafa748fe3/6a79c38f/tos-cn-ve-51/ogI1admqBbaLDfO7qUti4QPYgEv1IQAF6ARhsA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=379&bt=379&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0aDNlNjlnaDg6Njw8NjM3QGkzMzk5NW86dm88MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLjEyXl4vMV5gMTY0LzJjYGEjLnFob2FhLy9jYS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,7,--,30.11,1309,24,1.83,1.25,23,0,0,0,0,0,0,0,0,0
"	7664925347524378633",0720-引导-嘉丽-2.mp4,https://video-cn.oceanengine.com/486485612f465c253aa95db93dc4225a/6a79c38d/tos-cn-ve-51/ogfYZtAmha1KLABiUQNDAvYYQIC1viA7K4I36R?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=485&bt=485&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpZzw4ZDRkZDZpaTc5MzdlQGkzNDNyZm86dG88MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLV9fNDRjXjUzMTVhYzQtNWEjM2xgb2FhZi9jYS0tZDAvc3M%3D&btag=80000e00008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,3,--,3.69,274,16,5.84,0.23,13.47,0,0,0,0,0,0,0,0,0
"	7662989744205479974",0714瑞晨引流修改-15.mp4,https://video-cn.oceanengine.com/8132e76f4e8258efb141593d19f4e701/6a79c391/tos-cn-ve-51/oMNfI7t46ChdmdLYAQaAERLbmK1QaApBCD7Doi?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1764&bt=1764&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6OmU5Njg3ODVkMzc0NGYzQGlqdzpqZ286aDk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYDNiY2I1LjU1MTViXzFiYmEjcXI1ZmFhbmVgYS0tZDAvc3M%3D&btag=80000e00008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,20,--,9.74,396,9,2.27,1.08,24.6,1,9.74,11.11,0,0,0,0,0,0
"	7662604383391285274",0714-瑞晨引导-5.mp4,https://video-cn.oceanengine.com/32706c600256e4eb8edb30f71f81ec5e/6a79c393/tos-cn-ve-51/okgYo2EpIXXHi1e8c4BqKAeM0kCjAezemQbltC?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=489&bt=489&cs=0&ds=6&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1NTRlZGU1MzVpOzQ8ZWhlQGkzPG06ZW86ZWo8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMmIzYDYyYl9eMTYtMGFhLWEjNGMyZ2FhbmhfYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,2.86,148,10,6.76,0.29,19.32,0,0,0,0,0,0,0,0,0
"	7670097218637152262",8月4日-渠道-01.mp4,https://video-cn.oceanengine.com/0ca77289d22a4ab473e79f6907feb1c3/6a79c3aa/tos-cn-ve-51/oEvIBsIQzdauttW8oUAOIEUGqwyDQXEi5AxUn?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1707&bt=1707&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8M2Q4ZDw0NzM1OTg8OjM2QGkzZ21taG86bHQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYjEuXmJgM14vMS1jL2IwNWEjXm1pX2FhL2VsYS0tZDAwc3M%3D&btag=80000200018000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7670097206855991337",8月4日-渠道-02.mp4,https://video-cn.oceanengine.com/42a8391dec58f7ea856ce02d1ca7d617/6a79c39d/tos-cn-ve-51/52c2604048fc45f390aa7777b79ac600?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1631&bt=1631&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpZTs4ZTYzOGc6ZDhmNmZmQGlqOHQzNW86bHQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLjUtMTZhXjU1MTZhMWMzL2EjZmIvcGFhL2VsYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7670097192863481899",8月4日-渠道-04.mp4,https://video-cn.oceanengine.com/a09eea01828ed4ad4e3aff185d6d895d/6a79c3ae/tos-cn-ve-51/owqynwCAzIKwdt9AIFm2QEJxQIEca4oPrrWqG?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1613&bt=1613&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6aDtmOmVnZ2hnO2c8ZjRlQGlqZDpqZG86bHQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLzY2M14uYTUvMTQxLzZhM2EjaS1lcmFhL2VsYS0tZDAwc3M%3D&btag=80000200018000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7670097192641904676",8月4日-渠道-03.mp4,https://video-cn.oceanengine.com/e7e7aa222af53e31a121d81af2d390b7/6a79c3a6/tos-cn-ve-51/osZQFGblEIzVEE5VrIadAxtQUNWjgHnryZqAo?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1737&bt=1737&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6OTY3aGc8ZjVkZGY6OWhnQGlqNzdyOG86bHQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYjEuXi4wYV8wMS4wMWBeLmEjXl5zaWFhL2VsYS0tZDAvc3M%3D&btag=80000200018000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7667051423217614858",推送视频_0724-引导-嘉丽D-2改.mp4,https://video-cn.oceanengine.com/555710260c6d6bf0757b7f4d54b48a71/6a79c38a/tos-cn-ve-51/okDC2AAafQOujNggtvDZtTIyO2Sp1REBD0eqHO?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1460&bt=1460&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZlaGloODxoPGRkOjw0ODU0QGlqcDZuZW86dGw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLy4yXzYzM14uMTBgXzIxXmEjcXNiaWFhXjZnYS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,首发,4,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7667039015361314843",推送视频_0724-国星引流-存2.mp4-2户,https://video-cn.oceanengine.com/9a5c4df014789f2b155aab2cb6c5f77e/6a79c39e/tos-cn-ve-51/oQlJIVQWaUUzMtgdD6kZ2AE5ntmQIwcPAJdhN?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=997&bt=997&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZlOWhlZzdmOTo7ODhnN2g2QGlqczhyZ286dGw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMTFjMDMyLjU0MTUvMTNeLWEjZG8uZmFhXjZnYS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7668207569530945586",推送视频_0728浩正瑞晨引流-6.mp4,https://video-cn.oceanengine.com/9ac398e329e1e52b27a1089d15f2a6b7/6a79c396/tos-cn-ve-51/o8zANEInRYtyrvaTGDQ0AIaA8oqzDQQdmZWmE?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1652&bt=1652&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY2NjtmZmc5aTk8OzgzN2k2QGkzczY5Om86a2k8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXjYuXmM0Xl4tMTViMzYvNmEjLTMvYWFhLzFpYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,4,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7667905178185842697",推送视频_0729-国星引流-图文3.mp4,https://video-cn.oceanengine.com/5e18a32bf4c622a90262193301fcf5b8/6a79c38e/tos-cn-ve-51/okUT7qrageINAIe0qCElLxtpDzApCdI3BKQOaS?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1719&bt=1719&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0NTllaThoM2doMztoOjM6QGkzZHVrN286ZHc8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYTIzLi0uNF5jMWFjXi01MGEjNDNjXmFhL3JoYS0tZDAvc3M%3D&btag=80000e00008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核通过,首发,5,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7665242096884973618",0713-引导-小敏-5.mp4,https://video-cn.oceanengine.com/efc4f8b6531a86d3bdeb60c126ab7f11/6a79c392/tos-cn-ve-51/o8UkSgD1qBeOShsa2DsGEAQ9DAfARYNgFNI4Ln?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1019&bt=1019&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpOTs3aTNmN2Q7MzhmZzU4QGkzPHluNm86PDk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYy00YzYxYF4yMV9hMGIuXmEjMmBfa2FhbmZkYS0tZDAwc3M%3D&btag=80000200010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664925203185598515",0720-瑞晨引流-7.mp4,https://video-cn.oceanengine.com/0f170b53e53ab9066ae79b7f7c1964ce/6a79c393/tos-cn-ve-51/oEOL1fC21kQIXDLqA1gINU3ajRS8SqDCA1eBgg?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=987&bt=987&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6MzllZzw6NjZlM2lnZTc1QGlqNWVxNm86PG88MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYS41LTRhLV8vMTRiLi1hMGEjNGRiamFhLy5jYS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,6,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664925362551570441",0720-引导-嘉丽-3.mp4,https://video-cn.oceanengine.com/ddbb988a80a18a561a141280771f0412/6a79c38b/tos-cn-ve-51/oktiYCB1LAHtgv1g7G56qmUAhtfIIcI3BsKQQa?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1467&bt=1467&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8aGg4Zzs2aDM1Zjk7O2U6QGlqcWs6Nm86dG88MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMmFhMTRiNTYuMTZeMi8uNWEjZmExX2FhZi9jYS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,10,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664925314946793518",0718-魏怡引流-6.mp4,https://video-cn.oceanengine.com/8415b29ef1227affa94f773d625a15a9/6a79c38b/tos-cn-ve-51/oYQfIgAtNV9XA2Dq4FCzf4B7EFtDmEFgND1HBJ?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=3003&bt=3003&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7aTxlMzRoM2k2ODY7OWVmQGkzdnQ6cDlyc288MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNWEyNWMyYzVgMWMtYmE0LmEjLjBjcjJkay9jYS0tZDBhc3M%3D&btag=80000200008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664925275834957834",0720-引导-嘉丽-1.mp4,https://video-cn.oceanengine.com/544ad85fd15511b2721b2bd3baf056b9/6a79c399/tos-cn-ve-51/owygiZaOtGR1LUfR9moyAAsBsdkQIhgIQ16Vh7?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1300&bt=1300&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6N2Y3Z2dpOmZlZjg0OmRlQGlqOzw1aG86dG88MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXy81NmEwNTYuMTFfYDA2YGEjcGBqb2FhZi9jYS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,4,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663465010937724969",0717-引导-小敏-4.mp4,https://video-cn.oceanengine.com/9996c23d8cfca3f7377907fbcb540b05/6a79c396/tos-cn-ve-51/o8CLQoeYaAV1txwBka7dQdIWLAhEYK5QBYmTxA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1219&bt=1219&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoNGU0aTg0NGY4Ojc3NGY3QGkzeDQ2M286bDQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYmMxXl40YV8uMTVeYDAtMGEjMm0wamFhXmVhYS0tZDAvc3M%3D&btag=80000200010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663465010145067049",0717-引导-嘉丽-3.mp4,https://video-cn.oceanengine.com/ec9524d1953f89f0685caa88c01eb908/6a79c397/tos-cn-ve-51/oYpdQTtyTaIVQDvCBEUAWcyYClGdIA0WzdaoY?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1279&bt=1279&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6Zzk1aDc3ZWQ0ZzY2Ojw0QGkzbDpqaW86bDQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNGAzL2BhLzZgMWI2MTNiMmEjYjZpYmFhXmVhYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663464931710550079",0717-引导-小敏-1.mp4,https://video-cn.oceanengine.com/58eafd269265662394c018ce9aabb0fe/6a79c396/tos-cn-ve-51/oYEmxm1AQ5MDZkbaagIZeLt5DEQAyQId7dBFrW?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1853&bt=1853&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6ODs4NTo3ZDU0NWRpMzlpQGlqeDd3aG86bDQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXjZgXmBgL15iMTFgMGFgLWEjYW1jZGFhL2VhYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663465049147473962",0717-引导-嘉丽-2.mp4,https://video-cn.oceanengine.com/3b8b1b1335da53b29a00ee26d3c411fd/6a79c398/tos-cn-ve-51/o8MNFW2iEIRdf0DgDljIYAgQ1RA3aAgeABbqhI?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1676&bt=1676&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpNWQ2NWc2ZGRpZmg7aGc1QGkzaTc5NG86bDQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYmMuX2JhM141MTAwYTYzLmEjMC1eXmFhL2VhYS0tZDAwc3M%3D&btag=80000200010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663465019666415622",0717-瑞晨引流-7.mp4,https://video-cn.oceanengine.com/074c35edcd0a60c19b9784c794d8e343/6a79c391/tos-cn-ve-51/o0pDXzldNYtxI6jxGaQpwhWNhSAaWEQo0KI0A?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=2210&bt=2210&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpZWY1aTM0N2RmNTU2NzY1QGkzcW9oNm86azQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNjFhXjAzNDY0MTM2LTQ1MWEjMmBlMGFhbmVhYS0tZDAwc3M%3D&btag=80000200008000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
